Folio;Proceso;ESTATUS DE INGRESO;BAJA 1ER CUATRI;BAJA 2DO CUATRI;BAJA 3ER CUATRI;PROGRAMA EDUCATIVO;Fecha de nacimiento;Género;Estado civil;Hijos;Número de hijos;Edades de los hijos;Ciudad de origen;Estado de origen;Trabaja;Trabajo;Horario;Turno;Salario mensual;Dependientes económicos;Número de dependientes económicos;Casa;Vive con;Número de personas con quien vive;Persona 1 con quien vive;Persona 2 con quien vive;Persona 3 con quien vive;Persona 4 con quien vive;Persona 5 con quien vive;Persona 6 con quien vive;Persona 7 con quien vive;Persona 8 con quien vive;Persona 9 con quien vive;Persona 10 con quien vive;Dormitorio compartido;¿Con cuántos?;Agua potable;Luz eléctrica;Drenaje;Internet;Cable;Computadora;Usa transporte público;Tarjeta RedQ;Automovil propio;Apoyo para traslados;Apoyo gubernamental;Tipo de apoyo;Escolaridad padre;Escolaridad madre;Ocupación padre;Trabajo de padre;Ingreso mensual de padre;Ocupación de madre;Trabajo de madre;Ingreso mensual de madre;Ingresos mensuales familiares;Hermanos;Edad hermano 1;Edad hermano 2;Edad hermano 3;Edad hermano 4;Edad hermano 5;Edad hermano 6;Edad hermano 7;Estudios de hermano 1;Estudios de hermano 2;Estudios de hermano 3;Estudios de hermano 4;Estudios de hermano 5;Estudios de hermano 6;Estudios de hermano 7;Nivel de estudios de hermano 1;Nivel de estudios de hermano 2;Nivel de estudios de hermano 3;Nivel de estudios de hermano 4;Nivel de estudios de hermano 5;Nivel de estudios de hermano 6;Nivel de estudios de hermano 7;UPQ Primera opción;¿Por qué no?;Minutos de trayecto a la universidad;Problema o padecimiento;¿Cuál?;Miembro de la familia con problema o padecimiento;¿Quién y cuál?;R. Verbal;R. Espacial;Fluidez verbal;Razonamiento matemático;Razonamiento abstracto;Actividad física;Arte;Cálculo;Mecánico;Comunicación;Empresas;Humanidades;Idiomas;Leyes;Música;Naturaleza;Salud;Servicio;Informática;Finanzas;Interpersonal;Lingüística;Lógica matemática;Motricidad fina;Musical;Naturaleza del entorno;Visual espacial;Motricidad gruesa;Intrapersonal;Naturaleza y salud;Comunicatividad;Empuje;Optimismo;Coherencia familiar;Autoestima;Creatividad;Autonomía;Adaptación;Negociación;Resilencia;Proactividad;Organización;Visual;Auditivo;Cinestésico;Motivación interna;Apoyo externo;El aspirante tiene buena vista;El aspirante cree tener adicciones (fumar, consumir alcohol o drogas);Hábitos de estudio;Tiene o ha tenido trastornos alimenticios (anorexia, bulimia, otros);Sufre de una enfermedad crónica (diabetes, asma, lupus u otra);Tiene buena audición;Técnicas de estudio;Máximo interés;Máxima inteligencia;Equilibrio emocional;Agrega comentarios y sugerencias sobre tu experiencia durante la prueba;Probabilidad Baja (%);BAJA;;
122044951;1er proceso;NI;;;;6;2001-07-02 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;2;Mama;Hermana;;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Secundaria;Ninguno/No aplica;;0,000918232;Hogar;;0,009827466;0,025;1;15;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Secundaria;;;;;;;1;;0,00160285;0;;No;;0,91;0,98;65;0,72;0,33;99;27;0,99;0,99;0,42;99;32;47;71;52;49;40;0,56;0,99;0,99;75;45;81;89;58;46;97;87;73;64;42;81;37;82;99;69;28;37;73;29;91;89;35;35;28;100;100;No;No;Si;No;No;Si;No;99;98;74;Ninguno, me parecio bien la prueba;4,288245201;0;;
122044517;1er proceso;NI;;;;6;2005-10-11 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;madre;padre;hermano;hermana;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Secundaria;Secundaria;Ninguno/No aplica;;0,000918232;Hogar;;0,04;0,05;2;35;29;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;;;;;;Bachillerato;Bachillerato;;;;;;1;;0,006620072;0;;Si;Padre, problemas del corazón-madre, hipotiroidismo;0,88;0,98;95;0,88;0,16;1;59;0,11;0,36;0,12;21;59;25;26;24;84;71;0,2;0,99;0,37;1;6;4;14;13;46;45;1;44;13;3;6;37;52;10;1;12;24;0;8;8;4;48;37;13;100;100;Si;No;Si;No;No;No;Si;99;98;22,5;fue una prueba con la dificultad adecuada y pruebas que son adecuadas para medir el conocimiento y logíca de un individuo;3,049675226;0;;
122044802;1er proceso;NI;;;;6;2004-08-11 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;Si;0;Propia;Familiares;3;Papá;Mamá;Hermano;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;Si;No;Si;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Trabaja;Mejora continua;0,000423729;Hogar;;0;0,03125;1;20;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,006620072;0;;No;;0,83;0,35;61;0,13;0,09;99;27;0,01;0,29;0,27;7;4;2;13;7;11;23;0,31;0,99;0,06;44;39;3;42;58;23;15;62;73;59;42;57;37;29;39;58;28;37;41;70;59;36;31;42;26;100;80;Si;No;Si;No;No;Si;Si;99;83;58,5;La verdad sentí muy bien la prueba, se explico bastante bien los ejercicios;3,435765982;0;;
122044869;1er proceso;NI;;;;6;2001-08-01 00:00:00;Masculino;0;0;;;San Luis de la Paz;Guanajuato;0;;;;0;No;;Prestada;Familiares;4;Papá;Mamá;Hermana;Hermano;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;Si;No;No;;Preparatoria;Secundaria;Trabaja;Agricultura;0,00020339;Hogar;;0;0,0175;2;16;11;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Primaria;;;;;;1;;0,010507569;0;;No;;0,98;0,99;95;0,96;0,66;62;75;0,18;0,29;0,7;62;26;60;20;45;71;14;0,12;0,99;0,99;39;61;24;64;36;67;71;79;50;24;42;42;10;14;74;32;8;37;52;29;45;36;42;26;31;100;80;Si;No;Si;No;No;Si;No;99;99;44,5;Conocer el puntaje obtenido por sección y la opción de regresar a preguntas pasadas. ;2,779227972;0;;
122044956;1er proceso;NI;;;;6;2000-12-18 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;Comedor Industrial;Tiempo completo;Matutino;1200;No;;Propia;Familiares;3;Padre;Madre;Hermano;;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Secundaria;Primaria;Ninguno/No aplica;;0,000118644;Trabaja;Empleada domestica;0,012;0,0165;1;18;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,010507569;0;;Si;Tios y tias tienen diabetes e hipertension;0,71;0,98;47;0,98;0,82;99;27;0,99;0,99;0,42;36;84;66;81;48;91;96;0,82;0,99;0,99;34;56;64;83;58;91;61;82;9;87;12;42;37;67;10;22;50;24;24;21;33;17;26;42;31;100;100;No;No;Si;No;No;Si;No;99;98;21,5;Muy bien explicada en los correos e instrucciones;4,952540398;0;;
122044427;1er proceso;NI;BAC;;;6;2001-08-09 00:00:00;Masculino;0;0;;;estado de mexico;Ciudad de México;1;300;Horario a tu disposición;Vespertino;1200;No;;Propia;Familiares;5;hijo;nieto;nieto;hermano;sobrino;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Primaria;Licenciatura (o grado después de preparatoria);Ninguno/No aplica;;5,08475E-05;Hogar;;0;0,00375;1;18;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,007836153;0;;Si;mi hermano tiene autismo;0,67;0,46;47;0,36;0,04;99;82;0,44;0,36;0,75;41;66;83;62;96;56;40;0,56;0,99;0,37;55;56;51;21;92;62;45;53;62;73;70;57;10;67;74;69;18;69;24;21;33;17;31;31;37;80;100;No;Si;No;Si;No;Si;Si;99;67;58,5;estuvo muy bueno ya que a pesar de que tuve fallas tecnicas no perdi mi progreso.;8,410305977;0;;
122044740;1er proceso;NI;;;;5;2003-02-28 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;Si;1;Propia;Familiares;5;papa;mama;hermano;hermano menor;hermana menor;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;No;No;;Preparatoria;Preparatoria;Trabaja;Chofer;0,000135593;Hogar;;0;0,02;3;15;13;11;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Bachillerato;Secundaria;Primaria;;;;;1;;0,003829029;0;;No;;0,33;0,46;47;0,49;0,24;17;32;0,27;0,32;0,53;36;45;66;78;48;49;66;0,56;0,69;0,41;39;67;36;35;68;71;65;41;50;77;21;57;16;39;26;9;39;24;32;29;82;71;62;26;11;100;80;Si;No;Si;No;No;Si;No;78;49;44,5;estuvo bien, ningun problema en ello.;6,047240734;0;;
122044887;1er proceso;NI;;;;5;2003-08-06 00:00:00;Masculino;0;0;;;Ixmiquilpan;Hidalgo;1;Mecanico de Motos;Tiempo completo;;4000;No;;Propia;Familiares;3;Madre;Padre;Hermano;;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;Si;Si;No;;Preparatoria;Licenciatura (o grado después de preparatoria);Trabaja;Mecanico automotriz;8,47458E-05;Hogar;;0;0,005625;1;17;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;0;Tenia otras opciones mas accesibles;0,004274265;0;;No;;0,63;0,9;78;0,98;0,43;99;99;0;0,09;0,89;9;45;40;33;96;20;14;0,31;0,53;0,08;66;29;0;64;86;0;50;57;4;29;42;57;37;4;26;58;61;69;32;70;70;47;42;28;28;100;60;No;No;Si;No;No;No;No;99;98;35;Una prueba un poco larga pero bien establecida;12,4781971;0;;
122044765;1er proceso;NI;;;;6;2004-06-27 00:00:00;Masculino;0;0;;;Pedro Escobedo;Querétaro;0;;;;0;Si;1;Propia;Familiares;3;Papa;Mama;Hermano;;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Campo;0,000169492;Hogar;;0;0,015;1;13;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Primaria;;;;;;;1;;0,003383793;0;;No;;0,09;0,46;15;0,82;0,75;62;54;0,02;0,4;0,27;62;53;0;75;96;88;92;0,65;0,31;0,78;34;15;9;59;95;46;15;49;85;34;99;42;66;29;99;45;61;69;63;70;91;4;26;33;40;80;80;No;No;Si;No;No;Si;Si;96;82;59,5;fue poco el tiempo que se dio en varias pruebas, si hubiera un poco mas de tiempo se contestaria mejor las preguntas :);4,442364693;0;;
122044976;1er proceso;NI;;;;6;2003-05-13 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;3;Mamá;Papá;Hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;No;Si;No;Si;No;;Preparatoria;Licenciatura (o grado después de preparatoria);Trabaja;Comisión estatal de libros de texto;0,000918232;Trabaja;aseguradora de autos;0,009827466;0,0125;0;;;;18,14754098;21;24,30769231;30,5;;;;;;;;;;;;;;;1;;0,002493321;0;;No;;0,13;0,59;29;0,88;0,75;82;15;0,11;0,36;0,75;62;53;30;57;66;75;85;0,65;0,99;0,14;55;51;55;42;81;57;71;62;32;54;31;57;66;82;17;32;72;52;52;42;33;81;22;44;33;100;100;Si;No;Si;No;No;Si;Si;99;88;43,5;muy bien redactada y organizada, espero quedar en esta escuela;4,077327251;0;;
122044937;1er proceso;NI;BAC;;;6;2004-02-10 00:00:00;Masculino;0,010316369;1;1;18;Cadereytra;Querétaro;1;mesero;Medio tiempo;Vespertino;1000;Si;2;Rentada;Familiares;4;madre;hermana;hermana;esposa;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Maestro;0,000355932;Trabaja;no se;0,011;0,03125;3;22;17;14;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Universidad;Bachillerato;Bachillerato;;;;;1;;0,006620072;0;;Si;padre: problemas renales, hermana:epilepsia parcial;0,54;0,59;42;0,36;0,04;50;39;0,63;0,63;0,64;41;45;25;49;34;38;51;0,16;0,99;0,61;49;61;81;59;49;80;38;75;39;59;31;28;37;14;39;13;39;15;52;29;33;36;66;33;0;100;60;Si;No;Si;No;No;Si;Si;99;59;44;Fue una prueba que me ayudo a una autoreflecion ;2,738919735;0;;
122044540;1er proceso;NI;BAC;;;6;2001-11-02 00:00:00;Masculino;0;0;;;Tlalpan;Ciudad de México;1;Repartidor ;;Vespertino;2000;No;;Propia;Familiares;2;Mama;Hermano;;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Ninguno/No aplica;;0;Trabaja;Economista ;0,032;0,0225;3;14;26;25;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;Dejó algún nivel trunco;;;;;Bachillerato;Universidad;Bachillerato;;;;;1;;0,006620072;0;;No;;0,79;0,35;88;0,82;0,82;75;15;0,63;0,99;0,48;12;7;2;13;77;84;61;0,03;0,99;0,2;16;0;51;24;77;71;9;46;19;49;31;10;37;99;55;58;18;52;9;8;33;26;44;33;22;100;80;No;No;Si;No;No;Si;Si;99;88;17,5;La prueba estuvo bien organizada, solo que algunas palabras estaban mal escritas y no se le entendia.;5,423204422;0;;
122044757;1er proceso;NI;;;;6;2002-07-27 00:00:00;Masculino;0;0;;;QUERETARO;Querétaro;1;AUXILIAR DE OPERACIÓNES;Horario a tu disposición;Matutino;1200;No;;Prestada;Familiares;3;MADRE;HERMANA;SOBRINO;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Preparatoria;Secundaria;Trabaja;TAXISTA;0,000918232;Trabaja;JEFA DE VENTAS DE MATERIAL QUIRURGICO;0,016;0,0115;1;22;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,003383793;0;;Si;ABUELITO, DIABETES;0,11;0,35;0;0,13;0,43;44;59;0,11;0,45;0,64;31;45;54;57;70;43;71;0,37;0,69;0,55;12;29;9;9;68;16;6;28;32;49;42;18;26;52;26;4;12;37;16;21;8;36;26;46;26;80;100;No;No;Si;No;No;Si;Si;71;43;22;muy buenas tecnica para tener muy claras las instrucciones y me agrado bastante la prueba :);6,597792149;0;;
122044805;1er proceso;NI;;;;6;2004-10-31 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;1;Limpieza en hogar;Medio tiempo;Matutino;4000;No;;Propia;Familiares;6;Papá;Mamá;Hermana;Hermano ;Cuñado;Sobrino;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Secundaria;Secundaria;Trabaja;Operador de chofer;8,47458E-05;Trabaja;Comerciante;0,01;0,0125;2;22;13;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Universidad;Secundaria;;;;;;1;;0,002493321;0;;No;;0,83;0,82;75;0,61;0,16;38;21;0,8;0,99;0,17;36;32;47;43;15;43;44;0,2;0,99;0,34;66;91;99;99;31;92;80;49;73;93;70;99;51;99;99;32;61;69;63;80;82;81;28;40;31;100;80;Si;No;No;No;No;Si;Si;99;83;69,5;Fue muy asertiva, considero que se contaba con tiempo determinado.;6,039680481;0;;
122044911;1er proceso;NI;;;;6;2003-05-11 00:00:00;Femenino;0;0;;;QUERETARO ;Querétaro;1;TIANGUIS;Horario a tu disposición;Vespertino;2400;No;;Propia;Familiares;3;PADRE;MADRE;HERMANO;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;Si;Si;Si;No;;Secundaria;Licenciatura (o grado después de preparatoria);Trabaja;CHOFER;0,000508475;Hogar;;0;0,0375;3;24;20;13;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Universidad;Universidad;Secundaria;;;;;1;;0,007836153;0;;No;;0,63;0,59;65;0,72;0,75;14;15;0,63;0,27;0,23;18;15;21;20;15;11;23;0,37;0,99;0,17;16;29;55;59;41;51;45;24;28;38;7;18;37;14;6;22;12;24;32;8;21;17;35;37;26;100;100;No;No;Si;No;No;Si;Si;99;75;22;NO TIENE NADA QUE VER CON LOS ADMINISTRADORES PERO PERSONALMETE ME SENTI DEMASIADO NERVIOSA;8,459181786;0;;
122044775;1er proceso;NI;;;;6;2004-12-22 00:00:00;Femenino;0;0;;;Querétaro ;Querétaro;0;;;;0;No;;Propia;Familiares;5;Mi papá;Mi mamá;Hermana mayor;Hermana menor;Hermano menor;;;;;;Si;con 1 persona;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Desconocida;Desconocida;Trabaja;en una refaccionaria;0,000101695;Trabaja;en una ferretería;0,009;0,0125;3;21;11;10;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Concluyó un nivel;Está cursando algún nivel;;;;;Universidad;Primaria;Primaria;;;;;1;;0,002493321;0;;No;;0,41;0,46;21;0,72;0,24;38;54;0,44;0,27;0,42;36;53;40;38;24;26;51;0,42;0,69;0,24;61;77;69;86;16;33;76;46;39;24;55;42;51;29;55;32;50;85;88;99;59;59;42;28;28;100;80;No;No;Si;No;No;Si;Si;69;72;50;Estuvo bien manejada, en cuánto a los tiempos, la exposición de preguntas y los problemas.;6,409248829;0;;
122043444;1er proceso;NI;BAC;;;6;2004-06-30 00:00:00;Masculino;0;0;;;Victoria;Guanajuato;0;;;;0;No;;Propia;Familiares;2;Mamá;Papá;;;;;;;;;No;;Si;Si;Si;Si;No;No;No;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Negocio propio;0,000135593;Trabaja;negocio propio;0,012;0,015;1;20;;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;;;;;;;Secundaria;;;;;;;1;;0,002493321;0;;No;;0,63;0,71;55;0,61;0,04;28;15;0,21;0,27;0,23;12;4;13;13;15;5;14;0,12;0,99;0,08;44;29;24;18;27;39;15;32;12;20;21;28;16;39;17;45;39;37;63;14;21;7;31;40;28;100;100;Si;No;Si;No;No;Si;No;99;71;28;La prueba a mi parecer estuvo bastante bien organizada, además me sacó muchas dudas y en parte a autoexplorarme;4,327397823;0;;
122042716;1er proceso;NI;BAC;;;3;2004-05-11 00:00:00;Masculino;0;0;;;Puebla ;Puebla;0;;;;0;No;;Prestada;Familiares;3;Mamá;Papá ;Hermano ;;;;;;;;Si;1;Si;Si;Si;Si;No;No;Si;Si;No;Si;No;;Primaria;Preparatoria;Trabaja;Jornalero en el campo ;7,62712E-05;Hogar;;0;0,00625;1;20;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,004274265;0;;No;;0,33;0,71;42;0,88;0,89;68;21;0,32;0,52;0,12;4;7;8;13;24;71;48;0,12;0,31;0,04;25;15;78;69;16;94;45;92;6;64;1;18;10;9;6;13;50;37;16;14;33;11;44;24;31;100;80;Si;No;Si;No;No;Si;Si;71;89;15,5;Estubo bien, talvez un poco más de tiempo en algunas cosas ;6,108643532;0;;
122043402;1er proceso;NI;BAC;;;3;2004-01-02 00:00:00;Masculino;0;0;;;Querétaro ;Querétaro;0;;;;0;No;;Propia;Familiares;3;papá;mamá;hermano;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Preparatoria;Secundaria;Trabaja;empleado michelin ;0,000338983;Hogar;;0;0,0275;2;21;8;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Está cursando algún nivel;;;;;;Bachillerato;Primaria;;;;;;1;;0,003383793;0;;No;;0,75;0,14;75;0,96;0,24;68;9;0,8;0,76;0,12;31;10;35;13;15;56;35;0,26;0,59;0,29;44;45;64;30;7;57;55;82;62;29;85;57;78;39;55;58;39;37;52;80;59;47;37;37;24;100;100;No;No;Si;No;No;Si;No;80;96;53;más tiempo en la área de razonamiento abstracto. ;5,574555874;0;;
122044220;1er proceso;NI;;;;3;2004-04-01 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;Si;2;Propia;Familiares;5;Padre;Madre;Hermano;Hermana;Hermano;;;;;;Si;2;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;En una empresa;0,000135593;Hogar;;0;0,0125;3;22;16;15;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;Concluyó un nivel;;;;;Bachillerato;Bachillerato;Secundaria;;;;;1;;0,006620072;0;;No;;0,18;0,9;15;0,96;0,33;62;75;0,99;0,99;0,53;46;92;83;78;61;94;92;0,82;0,99;0,69;7;35;18;35;81;57;23;32;12;49;55;92;78;82;74;81;50;52;16;70;70;81;51;15;33;100;100;Si;No;Si;No;No;Si;Si;99;96;9,5;En mi experiencia estuvo bien la prueba solo que si estaba limitado el tiempo y te presionabas al responder por ejemplo razonamiento abstracto si estaba un poco confuso pero la prueba estuvo muy bien.;7,811136723;0;;
122043653;1er proceso;NI;BAC;;;3;2003-05-12 00:00:00;Masculino;0;0;;;QUERETARO;Querétaro;0;;;;0;No;;Propia;Familiares;5;Padre;Madre;Hermana;Hermana;Tia;;;;;;No;;Si;Si;Si;Si;Si;No;Si;Si;No;Si;No;;Preparatoria;Secundaria;Trabaja;Copañia de partes de autos;0,000135593;Trabaja;Creacion de frenos de autos;0,014;0,0225;2;21;14;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Concluyó un nivel;;;;;;Bachillerato;Secundaria;;;;;;1;;0,00160285;0;;No;;0,46;0,95;47;0,82;0,82;68;88;0,11;0,45;0,32;1;66;25;49;83;94;78;0,12;0,31;0,2;12;3;14;18;81;94;55;75;2;89;31;0;1;39;2;4;12;15;5;8;12;7;35;40;24;60;80;Si;No;Si;No;No;No;No;94;95;7;Fue menos estresante de lo que pense redcte y tome la opciones que ma me identificaran sin tener que sentirme mejor en las pruebas socioemocinales y la pagian fue bien creada para poder ser entendida ;6,09514904;0;;
122044127;1er proceso;NI;;BT;;3;2004-04-17 00:00:00;Masculino;0;0;;;queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;6;papa;mama;hermana;hermana;hermano;hermano;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;chofer;3,38983E-05;Trabaja;obrera;0,0024;0,00375;4;20;16;15;13;21;24,30769231;30,5;Dejó algún nivel trunco;Está cursando algún nivel;Concluyó un nivel;Está cursando algún nivel;;;;Secundaria;Bachillerato;Secundaria;Secundaria;;;;1;;0,006620072;0;;No;;0,18;0,14;7;0,61;0,89;68;45;0,38;0,63;0,75;62;38;54;57;61;60;66;0,37;0,59;0,46;44;61;64;59;68;71;55;57;19;59;31;6;16;20;17;45;50;37;52;56;8;36;33;35;31;100;100;Si;No;Si;No;No;Si;Si;75;89;31,5;pues la prueba se me hizo muy facil ya que comprendes muy rapido las preguntas y no son complicadas;10,03360558;0;;
122043810;1er proceso;NI;;;;3;2004-06-18 00:00:00;Masculino;0;0;;;Corregidora;Querétaro;0;;;;0;No;;Propia;Familiares;5;Padre;Madre;Hermana;Hermano;Hermano;;;;;;Si;2;Si;Si;Si;Si;Si;Sí, una laptop;No;No;Si;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Ingeniero en Sistemas ;0,000254237;Hogar;;0;0,01875;3;16;13;11;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Bachillerato;Secundaria;Primaria;;;;;0;por que no alcance la primera convocatoria ;0,002493321;0;;No;;0,09;0,23;1;0,72;0,04;33;39;0,38;0,63;0,23;99;32;30;38;34;32;61;0,31;0,53;0,29;16;23;51;14;24;13;61;53;32;9;7;57;26;67;26;4;12;7;5;29;70;47;46;33;20;80;80;Si;No;Si;No;No;Si;No;99;72;24;A mi parecer en algunas secciones el tiempo era corto ;10,23820305;0;;
122043869;1er proceso;NI;;;;3;2004-08-23 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;5;Mama;Papa;Hermano;Hermana;Hermana;;;;;;Si;3;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Secundaria;Preparatoria;Trabaja;En una fabrica de tecnico en maquina y herramientas;0,000918232;Trabaja;En una empresa como operadora de produccion;0,009827466;0,115;3;32;29;25;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;Concluyó un nivel;;;;;Posgrado;Universidad;Universidad;;;;;1;;0,002938557;0;;Si;Mi hermano, tiene asma.;0,41;0,35;11;0,82;0,43;99;85;0,07;0,45;0,42;41;26;66;43;61;94;85;0,42;0,42;0,34;39;39;24;35;81;86;89;49;82;59;70;69;66;9;26;22;72;69;9;80;59;17;35;40;24;80;80;Si;No;Si;No;No;Si;Si;99;82;60,5;Me gusto la prueba aunque creo que el tiempo si fue muy escaso y me presionaba mucho, ademas de que la prueba del domino no vi cual era su proposito, pero todo lo demas estuvo bien.;5,260589123;0;;
122043807;1er proceso;NI;;;;3;2002-03-19 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;Restaurante de comida;Medio tiempo;Vespertino;3600;No;;Propia;Familiares;6;Hermano;Hermano;Hermana;Hermana;Padre;Madre;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;Si;Si;No;;Preparatoria;Preparatoria;Trabaja;Mantenimiento de maquinas CNC;0,000169492;Hogar;;0;0,01;4;14;9;7;4;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;Secundaria;Primaria;Primaria;Preescolar;;;;1;;0,002493321;0;;Si;Padre Diabetes;0,79;0,9;18;0,13;0,33;62;75;0,44;0,99;0,32;76;32;11;49;52;66;56;0,37;0,53;0,2;30;35;64;95;61;83;87;49;62;49;42;0;16;99;3;0;8;52;73;2;59;36;24;44;31;100;60;Si;No;Si;No;No;No;Si;99;90;46;Los ejercicios son perfectos para la prueba pero lo unico que si creo que deberian mejorar es el tiempo en ejercicos que requieren de mayor tiempo ;15,33202839;0;;
